month,site_id,site_name,region,category,rentals
2021-08,S010,Southfield Logistics,Metro South,Grader,0
2021-09,S010,Southfield Logistics,Metro South,Grader,0
2021-10,S010,Southfield Logistics,Metro South,Grader,0
2021-11,S010,Southfield Logistics,Metro South,Grader,0
2021-12,S010,Southfield Logistics,Metro South,Grader,0
2022-01,S010,Southfield Logistics,Metro South,Grader,0
2022-02,S010,Southfield Logistics,Metro South,Grader,0
2022-03,S010,Southfield Logistics,Metro South,Grader,1
2022-04,S010,Southfield Logistics,Metro South,Grader,0
2022-05,S010,Southfield Logistics,Metro South,Grader,1
2022-06,S010,Southfield Logistics,Metro South,Grader,0
2022-07,S010,Southfield Logistics,Metro South,Grader,1
2022-08,S010,Southfield Logistics,Metro South,Grader,1
2022-09,S010,Southfield Logistics,Metro South,Grader,0
2022-10,S010,Southfield Logistics,Metro South,Grader,1
2022-11,S010,Southfield Logistics,Metro South,Grader,0
2022-12,S010,Southfield Logistics,Metro South,Grader,0
2023-01,S010,Southfield Logistics,Metro South,Grader,0
2023-02,S010,Southfield Logistics,Metro South,Grader,0
2023-03,S010,Southfield Logistics,Metro South,Grader,0
2023-04,S010,Southfield Logistics,Metro South,Grader,0
2023-05,S010,Southfield Logistics,Metro South,Grader,0
2023-06,S010,Southfield Logistics,Metro South,Grader,1
2023-07,S010,Southfield Logistics,Metro South,Grader,0
2023-08,S010,Southfield Logistics,Metro South,Grader,0
2023-09,S010,Southfield Logistics,Metro South,Grader,0
2023-10,S010,Southfield Logistics,Metro South,Grader,0
2023-11,S010,Southfield Logistics,Metro South,Grader,0
2023-12,S010,Southfield Logistics,Metro South,Grader,0
2024-01,S010,Southfield Logistics,Metro South,Grader,1
2024-02,S010,Southfield Logistics,Metro South,Grader,0
2024-03,S010,Southfield Logistics,Metro South,Grader,0
2024-04,S010,Southfield Logistics,Metro South,Grader,0
2024-05,S010,Southfield Logistics,Metro South,Grader,1
2024-06,S010,Southfield Logistics,Metro South,Grader,2
2024-07,S010,Southfield Logistics,Metro South,Grader,0
2024-08,S010,Southfield Logistics,Metro South,Grader,1
2024-09,S010,Southfield Logistics,Metro South,Grader,1
2024-10,S010,Southfield Logistics,Metro South,Grader,0
2024-11,S010,Southfield Logistics,Metro South,Grader,0
2024-12,S010,Southfield Logistics,Metro South,Grader,1
2025-01,S010,Southfield Logistics,Metro South,Grader,1
2025-02,S010,Southfield Logistics,Metro South,Grader,0
2025-03,S010,Southfield Logistics,Metro South,Grader,0
2025-04,S010,Southfield Logistics,Metro South,Grader,1
2025-05,S010,Southfield Logistics,Metro South,Grader,0
2025-06,S010,Southfield Logistics,Metro South,Grader,0
2025-07,S010,Southfield Logistics,Metro South,Grader,0
2025-08,S010,Southfield Logistics,Metro South,Grader,0
2025-09,S010,Southfield Logistics,Metro South,Grader,1
2025-10,S010,Southfield Logistics,Metro South,Grader,1
2025-11,S010,Southfield Logistics,Metro South,Grader,1
2025-12,S010,Southfield Logistics,Metro South,Grader,1
2026-01,S010,Southfield Logistics,Metro South,Grader,0
2026-02,S010,Southfield Logistics,Metro South,Grader,1
2026-03,S010,Southfield Logistics,Metro South,Grader,0
2026-04,S010,Southfield Logistics,Metro South,Grader,0
2026-05,S010,Southfield Logistics,Metro South,Grader,1
2026-06,S010,Southfield Logistics,Metro South,Grader,0
2026-07,S010,Southfield Logistics,Metro South,Grader,1
2021-08,S010,Southfield Logistics,Metro South,Forklift,0
2021-09,S010,Southfield Logistics,Metro South,Forklift,0
2021-10,S010,Southfield Logistics,Metro South,Forklift,0
2021-11,S010,Southfield Logistics,Metro South,Forklift,0
2021-12,S010,Southfield Logistics,Metro South,Forklift,1
2022-01,S010,Southfield Logistics,Metro South,Forklift,1
2022-02,S010,Southfield Logistics,Metro South,Forklift,0
2022-03,S010,Southfield Logistics,Metro South,Forklift,2
2022-04,S010,Southfield Logistics,Metro South,Forklift,1
2022-05,S010,Southfield Logistics,Metro South,Forklift,0
2022-06,S010,Southfield Logistics,Metro South,Forklift,0
2022-07,S010,Southfield Logistics,Metro South,Forklift,0
2022-08,S010,Southfield Logistics,Metro South,Forklift,0
2022-09,S010,Southfield Logistics,Metro South,Forklift,0
2022-10,S010,Southfield Logistics,Metro South,Forklift,1
2022-11,S010,Southfield Logistics,Metro South,Forklift,1
2022-12,S010,Southfield Logistics,Metro South,Forklift,3
2023-01,S010,Southfield Logistics,Metro South,Forklift,3
2023-02,S010,Southfield Logistics,Metro South,Forklift,4
2023-03,S010,Southfield Logistics,Metro South,Forklift,2
2023-04,S010,Southfield Logistics,Metro South,Forklift,0
2023-05,S010,Southfield Logistics,Metro South,Forklift,3
2023-06,S010,Southfield Logistics,Metro South,Forklift,0
2023-07,S010,Southfield Logistics,Metro South,Forklift,4
2023-08,S010,Southfield Logistics,Metro South,Forklift,1
2023-09,S010,Southfield Logistics,Metro South,Forklift,0
2023-10,S010,Southfield Logistics,Metro South,Forklift,0
2023-11,S010,Southfield Logistics,Metro South,Forklift,0
2023-12,S010,Southfield Logistics,Metro South,Forklift,0
2024-01,S010,Southfield Logistics,Metro South,Forklift,0
2024-02,S010,Southfield Logistics,Metro South,Forklift,2
2024-03,S010,Southfield Logistics,Metro South,Forklift,0
2024-04,S010,Southfield Logistics,Metro South,Forklift,0
2024-05,S010,Southfield Logistics,Metro South,Forklift,0
2024-06,S010,Southfield Logistics,Metro South,Forklift,0
2024-07,S010,Southfield Logistics,Metro South,Forklift,0
2024-08,S010,Southfield Logistics,Metro South,Forklift,0
2024-09,S010,Southfield Logistics,Metro South,Forklift,0
2024-10,S010,Southfield Logistics,Metro South,Forklift,0
2024-11,S010,Southfield Logistics,Metro South,Forklift,1
2024-12,S010,Southfield Logistics,Metro South,Forklift,0
2025-01,S010,Southfield Logistics,Metro South,Forklift,1
2025-02,S010,Southfield Logistics,Metro South,Forklift,0
2025-03,S010,Southfield Logistics,Metro South,Forklift,1
2025-04,S010,Southfield Logistics,Metro South,Forklift,0
2025-05,S010,Southfield Logistics,Metro South,Forklift,3
2025-06,S010,Southfield Logistics,Metro South,Forklift,0
2025-07,S010,Southfield Logistics,Metro South,Forklift,1
2025-08,S010,Southfield Logistics,Metro South,Forklift,2
2025-09,S010,Southfield Logistics,Metro South,Forklift,0
2025-10,S010,Southfield Logistics,Metro South,Forklift,0
2025-11,S010,Southfield Logistics,Metro South,Forklift,0
2025-12,S010,Southfield Logistics,Metro South,Forklift,3
2026-01,S010,Southfield Logistics,Metro South,Forklift,0
2026-02,S010,Southfield Logistics,Metro South,Forklift,0
2026-03,S010,Southfield Logistics,Metro South,Forklift,2
2026-04,S010,Southfield Logistics,Metro South,Forklift,1
2026-05,S010,Southfield Logistics,Metro South,Forklift,3
2026-06,S010,Southfield Logistics,Metro South,Forklift,1
2026-07,S010,Southfield Logistics,Metro South,Forklift,1
2021-08,S010,Southfield Logistics,Metro South,Loader,1
2021-09,S010,Southfield Logistics,Metro South,Loader,1
2021-10,S010,Southfield Logistics,Metro South,Loader,0
2021-11,S010,Southfield Logistics,Metro South,Loader,0
2021-12,S010,Southfield Logistics,Metro South,Loader,0
2022-01,S010,Southfield Logistics,Metro South,Loader,1
2022-02,S010,Southfield Logistics,Metro South,Loader,1
2022-03,S010,Southfield Logistics,Metro South,Loader,0
2022-04,S010,Southfield Logistics,Metro South,Loader,1
2022-05,S010,Southfield Logistics,Metro South,Loader,0
2022-06,S010,Southfield Logistics,Metro South,Loader,1
2022-07,S010,Southfield Logistics,Metro South,Loader,1
2022-08,S010,Southfield Logistics,Metro South,Loader,0
2022-09,S010,Southfield Logistics,Metro South,Loader,1
2022-10,S010,Southfield Logistics,Metro South,Loader,0
2022-11,S010,Southfield Logistics,Metro South,Loader,2
2022-12,S010,Southfield Logistics,Metro South,Loader,2
2023-01,S010,Southfield Logistics,Metro South,Loader,0
2023-02,S010,Southfield Logistics,Metro South,Loader,1
2023-03,S010,Southfield Logistics,Metro South,Loader,0
2023-04,S010,Southfield Logistics,Metro South,Loader,1
2023-05,S010,Southfield Logistics,Metro South,Loader,2
2023-06,S010,Southfield Logistics,Metro South,Loader,0
2023-07,S010,Southfield Logistics,Metro South,Loader,1
2023-08,S010,Southfield Logistics,Metro South,Loader,0
2023-09,S010,Southfield Logistics,Metro South,Loader,0
2023-10,S010,Southfield Logistics,Metro South,Loader,0
2023-11,S010,Southfield Logistics,Metro South,Loader,0
2023-12,S010,Southfield Logistics,Metro South,Loader,0
2024-01,S010,Southfield Logistics,Metro South,Loader,1
2024-02,S010,Southfield Logistics,Metro South,Loader,0
2024-03,S010,Southfield Logistics,Metro South,Loader,3
2024-04,S010,Southfield Logistics,Metro South,Loader,0
2024-05,S010,Southfield Logistics,Metro South,Loader,0
2024-06,S010,Southfield Logistics,Metro South,Loader,0
2024-07,S010,Southfield Logistics,Metro South,Loader,1
2024-08,S010,Southfield Logistics,Metro South,Loader,2
2024-09,S010,Southfield Logistics,Metro South,Loader,2
2024-10,S010,Southfield Logistics,Metro South,Loader,0
2024-11,S010,Southfield Logistics,Metro South,Loader,1
2024-12,S010,Southfield Logistics,Metro South,Loader,0
2025-01,S010,Southfield Logistics,Metro South,Loader,1
2025-02,S010,Southfield Logistics,Metro South,Loader,0
2025-03,S010,Southfield Logistics,Metro South,Loader,1
2025-04,S010,Southfield Logistics,Metro South,Loader,0
2025-05,S010,Southfield Logistics,Metro South,Loader,0
2025-06,S010,Southfield Logistics,Metro South,Loader,0
2025-07,S010,Southfield Logistics,Metro South,Loader,2
2025-08,S010,Southfield Logistics,Metro South,Loader,2
2025-09,S010,Southfield Logistics,Metro South,Loader,1
2025-10,S010,Southfield Logistics,Metro South,Loader,1
2025-11,S010,Southfield Logistics,Metro South,Loader,0
2025-12,S010,Southfield Logistics,Metro South,Loader,2
2026-01,S010,Southfield Logistics,Metro South,Loader,0
2026-02,S010,Southfield Logistics,Metro South,Loader,0
2026-03,S010,Southfield Logistics,Metro South,Loader,0
2026-04,S010,Southfield Logistics,Metro South,Loader,0
2026-05,S010,Southfield Logistics,Metro South,Loader,0
2026-06,S010,Southfield Logistics,Metro South,Loader,0
2026-07,S010,Southfield Logistics,Metro South,Loader,1
2021-08,S010,Southfield Logistics,Metro South,Roller,1
2021-09,S010,Southfield Logistics,Metro South,Roller,1
2021-10,S010,Southfield Logistics,Metro South,Roller,0
2021-11,S010,Southfield Logistics,Metro South,Roller,2
2021-12,S010,Southfield Logistics,Metro South,Roller,1
2022-01,S010,Southfield Logistics,Metro South,Roller,0
2022-02,S010,Southfield Logistics,Metro South,Roller,0
2022-03,S010,Southfield Logistics,Metro South,Roller,0
2022-04,S010,Southfield Logistics,Metro South,Roller,1
2022-05,S010,Southfield Logistics,Metro South,Roller,2
2022-06,S010,Southfield Logistics,Metro South,Roller,1
2022-07,S010,Southfield Logistics,Metro South,Roller,0
2022-08,S010,Southfield Logistics,Metro South,Roller,2
2022-09,S010,Southfield Logistics,Metro South,Roller,1
2022-10,S010,Southfield Logistics,Metro South,Roller,0
2022-11,S010,Southfield Logistics,Metro South,Roller,1
2022-12,S010,Southfield Logistics,Metro South,Roller,1
2023-01,S010,Southfield Logistics,Metro South,Roller,0
2023-02,S010,Southfield Logistics,Metro South,Roller,0
2023-03,S010,Southfield Logistics,Metro South,Roller,0
2023-04,S010,Southfield Logistics,Metro South,Roller,0
2023-05,S010,Southfield Logistics,Metro South,Roller,0
2023-06,S010,Southfield Logistics,Metro South,Roller,0
2023-07,S010,Southfield Logistics,Metro South,Roller,1
2023-08,S010,Southfield Logistics,Metro South,Roller,0
2023-09,S010,Southfield Logistics,Metro South,Roller,0
2023-10,S010,Southfield Logistics,Metro South,Roller,0
2023-11,S010,Southfield Logistics,Metro South,Roller,1
2023-12,S010,Southfield Logistics,Metro South,Roller,1
2024-01,S010,Southfield Logistics,Metro South,Roller,0
2024-02,S010,Southfield Logistics,Metro South,Roller,1
2024-03,S010,Southfield Logistics,Metro South,Roller,1
2024-04,S010,Southfield Logistics,Metro South,Roller,1
2024-05,S010,Southfield Logistics,Metro South,Roller,1
2024-06,S010,Southfield Logistics,Metro South,Roller,0
2024-07,S010,Southfield Logistics,Metro South,Roller,0
2024-08,S010,Southfield Logistics,Metro South,Roller,0
2024-09,S010,Southfield Logistics,Metro South,Roller,0
2024-10,S010,Southfield Logistics,Metro South,Roller,2
2024-11,S010,Southfield Logistics,Metro South,Roller,0
2024-12,S010,Southfield Logistics,Metro South,Roller,0
2025-01,S010,Southfield Logistics,Metro South,Roller,0
2025-02,S010,Southfield Logistics,Metro South,Roller,0
2025-03,S010,Southfield Logistics,Metro South,Roller,1
2025-04,S010,Southfield Logistics,Metro South,Roller,0
2025-05,S010,Southfield Logistics,Metro South,Roller,0
2025-06,S010,Southfield Logistics,Metro South,Roller,0
2025-07,S010,Southfield Logistics,Metro South,Roller,0
2025-08,S010,Southfield Logistics,Metro South,Roller,0
2025-09,S010,Southfield Logistics,Metro South,Roller,1
2025-10,S010,Southfield Logistics,Metro South,Roller,0
2025-11,S010,Southfield Logistics,Metro South,Roller,1
2025-12,S010,Southfield Logistics,Metro South,Roller,1
2026-01,S010,Southfield Logistics,Metro South,Roller,0
2026-02,S010,Southfield Logistics,Metro South,Roller,1
2026-03,S010,Southfield Logistics,Metro South,Roller,0
2026-04,S010,Southfield Logistics,Metro South,Roller,0
2026-05,S010,Southfield Logistics,Metro South,Roller,0
2026-06,S010,Southfield Logistics,Metro South,Roller,0
2026-07,S010,Southfield Logistics,Metro South,Roller,1
2021-08,S011,Airport Runway Ph2,Metro West,Excavator,2
2021-09,S011,Airport Runway Ph2,Metro West,Excavator,1
2021-10,S011,Airport Runway Ph2,Metro West,Excavator,0
2021-11,S011,Airport Runway Ph2,Metro West,Excavator,0
2021-12,S011,Airport Runway Ph2,Metro West,Excavator,2
2022-01,S011,Airport Runway Ph2,Metro West,Excavator,1
2022-02,S011,Airport Runway Ph2,Metro West,Excavator,1
2022-03,S011,Airport Runway Ph2,Metro West,Excavator,3
2022-04,S011,Airport Runway Ph2,Metro West,Excavator,1
2022-05,S011,Airport Runway Ph2,Metro West,Excavator,1
2022-06,S011,Airport Runway Ph2,Metro West,Excavator,4
2022-07,S011,Airport Runway Ph2,Metro West,Excavator,2
2022-08,S011,Airport Runway Ph2,Metro West,Excavator,7
2022-09,S011,Airport Runway Ph2,Metro West,Excavator,1
2022-10,S011,Airport Runway Ph2,Metro West,Excavator,1
2022-11,S011,Airport Runway Ph2,Metro West,Excavator,0
2022-12,S011,Airport Runway Ph2,Metro West,Excavator,3
2023-01,S011,Airport Runway Ph2,Metro West,Excavator,1
2023-02,S011,Airport Runway Ph2,Metro West,Excavator,1
2023-03,S011,Airport Runway Ph2,Metro West,Excavator,0
2023-04,S011,Airport Runway Ph2,Metro West,Excavator,2
2023-05,S011,Airport Runway Ph2,Metro West,Excavator,0
2023-06,S011,Airport Runway Ph2,Metro West,Excavator,1
2023-07,S011,Airport Runway Ph2,Metro West,Excavator,2
2023-08,S011,Airport Runway Ph2,Metro West,Excavator,4
2023-09,S011,Airport Runway Ph2,Metro West,Excavator,1
2023-10,S011,Airport Runway Ph2,Metro West,Excavator,1
2023-11,S011,Airport Runway Ph2,Metro West,Excavator,2
2023-12,S011,Airport Runway Ph2,Metro West,Excavator,0
2024-01,S011,Airport Runway Ph2,Metro West,Excavator,1
2024-02,S011,Airport Runway Ph2,Metro West,Excavator,0
2024-03,S011,Airport Runway Ph2,Metro West,Excavator,1
2024-04,S011,Airport Runway Ph2,Metro West,Excavator,3
2024-05,S011,Airport Runway Ph2,Metro West,Excavator,3
2024-06,S011,Airport Runway Ph2,Metro West,Excavator,1
2024-07,S011,Airport Runway Ph2,Metro West,Excavator,1
2024-08,S011,Airport Runway Ph2,Metro West,Excavator,3
2024-09,S011,Airport Runway Ph2,Metro West,Excavator,1
2024-10,S011,Airport Runway Ph2,Metro West,Excavator,2
2024-11,S011,Airport Runway Ph2,Metro West,Excavator,3
2024-12,S011,Airport Runway Ph2,Metro West,Excavator,0
2025-01,S011,Airport Runway Ph2,Metro West,Excavator,2
2025-02,S011,Airport Runway Ph2,Metro West,Excavator,1
2025-03,S011,Airport Runway Ph2,Metro West,Excavator,1
2025-04,S011,Airport Runway Ph2,Metro West,Excavator,1
2025-05,S011,Airport Runway Ph2,Metro West,Excavator,1
2025-06,S011,Airport Runway Ph2,Metro West,Excavator,1
2025-07,S011,Airport Runway Ph2,Metro West,Excavator,2
2025-08,S011,Airport Runway Ph2,Metro West,Excavator,4
2025-09,S011,Airport Runway Ph2,Metro West,Excavator,0
2025-10,S011,Airport Runway Ph2,Metro West,Excavator,3
2025-11,S011,Airport Runway Ph2,Metro West,Excavator,2
2025-12,S011,Airport Runway Ph2,Metro West,Excavator,2
2026-01,S011,Airport Runway Ph2,Metro West,Excavator,1
2026-02,S011,Airport Runway Ph2,Metro West,Excavator,1
2026-03,S011,Airport Runway Ph2,Metro West,Excavator,1
2026-04,S011,Airport Runway Ph2,Metro West,Excavator,1
2026-05,S011,Airport Runway Ph2,Metro West,Excavator,4
2026-06,S011,Airport Runway Ph2,Metro West,Excavator,1
2026-07,S011,Airport Runway Ph2,Metro West,Excavator,1
2021-08,S011,Airport Runway Ph2,Metro West,Bulldozer,1
2021-09,S011,Airport Runway Ph2,Metro West,Bulldozer,1
2021-10,S011,Airport Runway Ph2,Metro West,Bulldozer,3
2021-11,S011,Airport Runway Ph2,Metro West,Bulldozer,2
2021-12,S011,Airport Runway Ph2,Metro West,Bulldozer,1
2022-01,S011,Airport Runway Ph2,Metro West,Bulldozer,1
2022-02,S011,Airport Runway Ph2,Metro West,Bulldozer,2
2022-03,S011,Airport Runway Ph2,Metro West,Bulldozer,2
2022-04,S011,Airport Runway Ph2,Metro West,Bulldozer,1
2022-05,S011,Airport Runway Ph2,Metro West,Bulldozer,1
2022-06,S011,Airport Runway Ph2,Metro West,Bulldozer,4
2022-07,S011,Airport Runway Ph2,Metro West,Bulldozer,2
2022-08,S011,Airport Runway Ph2,Metro West,Bulldozer,1
2022-09,S011,Airport Runway Ph2,Metro West,Bulldozer,2
2022-10,S011,Airport Runway Ph2,Metro West,Bulldozer,0
2022-11,S011,Airport Runway Ph2,Metro West,Bulldozer,1
2022-12,S011,Airport Runway Ph2,Metro West,Bulldozer,1
2023-01,S011,Airport Runway Ph2,Metro West,Bulldozer,2
2023-02,S011,Airport Runway Ph2,Metro West,Bulldozer,0
2023-03,S011,Airport Runway Ph2,Metro West,Bulldozer,0
2023-04,S011,Airport Runway Ph2,Metro West,Bulldozer,0
2023-05,S011,Airport Runway Ph2,Metro West,Bulldozer,0
2023-06,S011,Airport Runway Ph2,Metro West,Bulldozer,0
2023-07,S011,Airport Runway Ph2,Metro West,Bulldozer,1
2023-08,S011,Airport Runway Ph2,Metro West,Bulldozer,0
2023-09,S011,Airport Runway Ph2,Metro West,Bulldozer,1
2023-10,S011,Airport Runway Ph2,Metro West,Bulldozer,0
2023-11,S011,Airport Runway Ph2,Metro West,Bulldozer,2
2023-12,S011,Airport Runway Ph2,Metro West,Bulldozer,0
2024-01,S011,Airport Runway Ph2,Metro West,Bulldozer,0
2024-02,S011,Airport Runway Ph2,Metro West,Bulldozer,0
2024-03,S011,Airport Runway Ph2,Metro West,Bulldozer,0
2024-04,S011,Airport Runway Ph2,Metro West,Bulldozer,1
2024-05,S011,Airport Runway Ph2,Metro West,Bulldozer,0
2024-06,S011,Airport Runway Ph2,Metro West,Bulldozer,1
2024-07,S011,Airport Runway Ph2,Metro West,Bulldozer,0
2024-08,S011,Airport Runway Ph2,Metro West,Bulldozer,1
2024-09,S011,Airport Runway Ph2,Metro West,Bulldozer,0
2024-10,S011,Airport Runway Ph2,Metro West,Bulldozer,4
2024-11,S011,Airport Runway Ph2,Metro West,Bulldozer,3
2024-12,S011,Airport Runway Ph2,Metro West,Bulldozer,0
2025-01,S011,Airport Runway Ph2,Metro West,Bulldozer,0
2025-02,S011,Airport Runway Ph2,Metro West,Bulldozer,1
2025-03,S011,Airport Runway Ph2,Metro West,Bulldozer,1
2025-04,S011,Airport Runway Ph2,Metro West,Bulldozer,1
2025-05,S011,Airport Runway Ph2,Metro West,Bulldozer,0
2025-06,S011,Airport Runway Ph2,Metro West,Bulldozer,0
2025-07,S011,Airport Runway Ph2,Metro West,Bulldozer,1
2025-08,S011,Airport Runway Ph2,Metro West,Bulldozer,3
2025-09,S011,Airport Runway Ph2,Metro West,Bulldozer,5
2025-10,S011,Airport Runway Ph2,Metro West,Bulldozer,1
2025-11,S011,Airport Runway Ph2,Metro West,Bulldozer,2
2025-12,S011,Airport Runway Ph2,Metro West,Bulldozer,1
2026-01,S011,Airport Runway Ph2,Metro West,Bulldozer,1
2026-02,S011,Airport Runway Ph2,Metro West,Bulldozer,0
2026-03,S011,Airport Runway Ph2,Metro West,Bulldozer,1
2026-04,S011,Airport Runway Ph2,Metro West,Bulldozer,1
2026-05,S011,Airport Runway Ph2,Metro West,Bulldozer,1
2026-06,S011,Airport Runway Ph2,Metro West,Bulldozer,1
2026-07,S011,Airport Runway Ph2,Metro West,Bulldozer,1
2021-08,S011,Airport Runway Ph2,Metro West,Crane,0
2021-09,S011,Airport Runway Ph2,Metro West,Crane,1
2021-10,S011,Airport Runway Ph2,Metro West,Crane,1
2021-11,S011,Airport Runway Ph2,Metro West,Crane,1
2021-12,S011,Airport Runway Ph2,Metro West,Crane,1
2022-01,S011,Airport Runway Ph2,Metro West,Crane,0
2022-02,S011,Airport Runway Ph2,Metro West,Crane,0
2022-03,S011,Airport Runway Ph2,Metro West,Crane,2
2022-04,S011,Airport Runway Ph2,Metro West,Crane,3
2022-05,S011,Airport Runway Ph2,Metro West,Crane,1
2022-06,S011,Airport Runway Ph2,Metro West,Crane,2
2022-07,S011,Airport Runway Ph2,Metro West,Crane,1
2022-08,S011,Airport Runway Ph2,Metro West,Crane,0
2022-09,S011,Airport Runway Ph2,Metro West,Crane,2
2022-10,S011,Airport Runway Ph2,Metro West,Crane,0
2022-11,S011,Airport Runway Ph2,Metro West,Crane,0
2022-12,S011,Airport Runway Ph2,Metro West,Crane,3
2023-01,S011,Airport Runway Ph2,Metro West,Crane,0
2023-02,S011,Airport Runway Ph2,Metro West,Crane,1
2023-03,S011,Airport Runway Ph2,Metro West,Crane,0
2023-04,S011,Airport Runway Ph2,Metro West,Crane,1
2023-05,S011,Airport Runway Ph2,Metro West,Crane,1
2023-06,S011,Airport Runway Ph2,Metro West,Crane,1
2023-07,S011,Airport Runway Ph2,Metro West,Crane,0
2023-08,S011,Airport Runway Ph2,Metro West,Crane,1
2023-09,S011,Airport Runway Ph2,Metro West,Crane,2
2023-10,S011,Airport Runway Ph2,Metro West,Crane,0
2023-11,S011,Airport Runway Ph2,Metro West,Crane,1
2023-12,S011,Airport Runway Ph2,Metro West,Crane,1
2024-01,S011,Airport Runway Ph2,Metro West,Crane,2
2024-02,S011,Airport Runway Ph2,Metro West,Crane,0
2024-03,S011,Airport Runway Ph2,Metro West,Crane,1
2024-04,S011,Airport Runway Ph2,Metro West,Crane,1
2024-05,S011,Airport Runway Ph2,Metro West,Crane,1
2024-06,S011,Airport Runway Ph2,Metro West,Crane,0
2024-07,S011,Airport Runway Ph2,Metro West,Crane,1
2024-08,S011,Airport Runway Ph2,Metro West,Crane,2
2024-09,S011,Airport Runway Ph2,Metro West,Crane,1
2024-10,S011,Airport Runway Ph2,Metro West,Crane,1
2024-11,S011,Airport Runway Ph2,Metro West,Crane,0
2024-12,S011,Airport Runway Ph2,Metro West,Crane,0
2025-01,S011,Airport Runway Ph2,Metro West,Crane,1
2025-02,S011,Airport Runway Ph2,Metro West,Crane,3
2025-03,S011,Airport Runway Ph2,Metro West,Crane,1
2025-04,S011,Airport Runway Ph2,Metro West,Crane,0
2025-05,S011,Airport Runway Ph2,Metro West,Crane,0
2025-06,S011,Airport Runway Ph2,Metro West,Crane,1
2025-07,S011,Airport Runway Ph2,Metro West,Crane,0
2025-08,S011,Airport Runway Ph2,Metro West,Crane,0
2025-09,S011,Airport Runway Ph2,Metro West,Crane,1
2025-10,S011,Airport Runway Ph2,Metro West,Crane,0
2025-11,S011,Airport Runway Ph2,Metro West,Crane,0
2025-12,S011,Airport Runway Ph2,Metro West,Crane,0
2026-01,S011,Airport Runway Ph2,Metro West,Crane,1
2026-02,S011,Airport Runway Ph2,Metro West,Crane,0
2026-03,S011,Airport Runway Ph2,Metro West,Crane,1
2026-04,S011,Airport Runway Ph2,Metro West,Crane,0
2026-05,S011,Airport Runway Ph2,Metro West,Crane,0
2026-06,S011,Airport Runway Ph2,Metro West,Crane,0
2026-07,S011,Airport Runway Ph2,Metro West,Crane,1
2021-08,S011,Airport Runway Ph2,Metro West,Grader,1
2021-09,S011,Airport Runway Ph2,Metro West,Grader,0
2021-10,S011,Airport Runway Ph2,Metro West,Grader,1
2021-11,S011,Airport Runway Ph2,Metro West,Grader,0
2021-12,S011,Airport Runway Ph2,Metro West,Grader,1
2022-01,S011,Airport Runway Ph2,Metro West,Grader,2
2022-02,S011,Airport Runway Ph2,Metro West,Grader,0
2022-03,S011,Airport Runway Ph2,Metro West,Grader,0
2022-04,S011,Airport Runway Ph2,Metro West,Grader,0
2022-05,S011,Airport Runway Ph2,Metro West,Grader,1
2022-06,S011,Airport Runway Ph2,Metro West,Grader,1
2022-07,S011,Airport Runway Ph2,Metro West,Grader,1
2022-08,S011,Airport Runway Ph2,Metro West,Grader,1
2022-09,S011,Airport Runway Ph2,Metro West,Grader,2
2022-10,S011,Airport Runway Ph2,Metro West,Grader,0
2022-11,S011,Airport Runway Ph2,Metro West,Grader,0
2022-12,S011,Airport Runway Ph2,Metro West,Grader,0
2023-01,S011,Airport Runway Ph2,Metro West,Grader,0
2023-02,S011,Airport Runway Ph2,Metro West,Grader,0
2023-03,S011,Airport Runway Ph2,Metro West,Grader,0
2023-04,S011,Airport Runway Ph2,Metro West,Grader,1
2023-05,S011,Airport Runway Ph2,Metro West,Grader,0
2023-06,S011,Airport Runway Ph2,Metro West,Grader,1
2023-07,S011,Airport Runway Ph2,Metro West,Grader,0
2023-08,S011,Airport Runway Ph2,Metro West,Grader,2
2023-09,S011,Airport Runway Ph2,Metro West,Grader,1
2023-10,S011,Airport Runway Ph2,Metro West,Grader,0
2023-11,S011,Airport Runway Ph2,Metro West,Grader,3
2023-12,S011,Airport Runway Ph2,Metro West,Grader,0
2024-01,S011,Airport Runway Ph2,Metro West,Grader,0
2024-02,S011,Airport Runway Ph2,Metro West,Grader,0
2024-03,S011,Airport Runway Ph2,Metro West,Grader,0
2024-04,S011,Airport Runway Ph2,Metro West,Grader,0
2024-05,S011,Airport Runway Ph2,Metro West,Grader,3
2024-06,S011,Airport Runway Ph2,Metro West,Grader,1
2024-07,S011,Airport Runway Ph2,Metro West,Grader,6
2024-08,S011,Airport Runway Ph2,Metro West,Grader,1
2024-09,S011,Airport Runway Ph2,Metro West,Grader,0
2024-10,S011,Airport Runway Ph2,Metro West,Grader,0
2024-11,S011,Airport Runway Ph2,Metro West,Grader,1
2024-12,S011,Airport Runway Ph2,Metro West,Grader,3
2025-01,S011,Airport Runway Ph2,Metro West,Grader,2
2025-02,S011,Airport Runway Ph2,Metro West,Grader,1
2025-03,S011,Airport Runway Ph2,Metro West,Grader,0
2025-04,S011,Airport Runway Ph2,Metro West,Grader,1
2025-05,S011,Airport Runway Ph2,Metro West,Grader,2
2025-06,S011,Airport Runway Ph2,Metro West,Grader,0
2025-07,S011,Airport Runway Ph2,Metro West,Grader,1
2025-08,S011,Airport Runway Ph2,Metro West,Grader,0
2025-09,S011,Airport Runway Ph2,Metro West,Grader,3
2025-10,S011,Airport Runway Ph2,Metro West,Grader,1
2025-11,S011,Airport Runway Ph2,Metro West,Grader,0
